Id	Function_broad_final	Gene_name	Interpro.Description	label2	downreg_in_guy11_4h	downreg_in_guy11_24h	upreg_in_guy11_0h	upreg_in_guy11_4h	downreg_in_guy11_0h	upreg_in_guy11_24h	node_downreg_in_guy11_4h	node_downreg_in_guy11_24h	node_upreg_in_guy11_0h	node_upreg_in_guy11_4h	node_downreg_in_guy11_0h	node_upreg_in_guy11_24h
MGG_10423	effector		Glycoside hydrolase superfamily, Glycoside hydrolase, family 5	MGG_10423#	Not_DEG	Not_DEG	Not_DEG	Δbip1, Δmst12	Not_DEG	Δbip1, Δmst12	0	0	0	1	0	1
MGG_10424	binding_scaffold_other		RlpA-like domain superfamily, RlpA-like protein, double-psi beta-barrel domain	MGG_10424#	Not_DEG	Not_DEG	Not_DEG	Not_DEG	Not_DEG	Δbip1	0	0	0	0	0	1
MGG_10426	transcription_factor		Homeobox-like domain superfamily, Myb domain, SANT/Myb domain	MGG_10426#	Not_DEG	Not_DEG	Not_DEG	Not_DEG	Δbip1, Δmst12	Not_DEG	0	0	0	0	1	0
MGG_10427	binding_scaffold_other		Dimeric alpha-beta barrel, Stress responsive alpha-beta barrel, Stress-response A/B barrel domain-containing protein HS1/DABB1-like	MGG_10427#	Not_DEG	Δmst12	Not_DEG	Not_DEG	Not_DEG	Not_DEG	0	1	0	0	0	0
MGG_10439	transport		MFS transporter superfamily, Major facilitator superfamily, Major facilitator superfamily domain	MGG_10439#	Not_DEG	Not_DEG	Δbip1, Δmst12	Not_DEG	Not_DEG	Not_DEG	0	0	1	0	0	0
MGG_10440	binding_scaffold_other		RidA family, RutC-like superfamily, YjgF/YER057c/UK114 family	MGG_10440#	Δbip1, Δmst12	Not_DEG	Δbip1	Not_DEG	Not_DEG	Not_DEG	1	0	1	0	0	0
MGG_10443	dna_rna_protein_binding		SET domain, Tetratricopeptide repeat, Tetratricopeptide-like helical domain superfamily	MGG_10443#	Not_DEG	Not_DEG	Not_DEG	Not_DEG	Δmst12	Not_DEG	0	0	0	0	1	0
MGG_10446	transcription_factor		RNA polymerase Rpc34, RNA polymerase Rpc34-like, Winged helix DNA-binding domain superfamily, Winged helix-like DNA-binding domain superfamily	MGG_10446#	Not_DEG	Not_DEG	Not_DEG	Not_DEG	Δbip1	Not_DEG	0	0	0	0	1	0
MGG_10447	signal_transduction	CYP1	Cyclophilin-like domain superfamily, Cyclophilin-type peptidyl-prolyl cis-trans isomerase domain, Cyclophilin-type peptidyl-prolyl cis-trans isomerase, conserved site	CYP1	Not_DEG	Not_DEG	Δbip1, Δmst12	Not_DEG	Not_DEG	Not_DEG	0	0	1	0	0	0
MGG_10452	effector		Uncharacterized	MGG_10452#	Not_DEG	Not_DEG	Not_DEG	Not_DEG	Not_DEG	Δbip1	0	0	0	0	0	1
MGG_10460	effector		Uncharacterized	MGG_10460#	Not_DEG	Not_DEG	Not_DEG	Not_DEG	Not_DEG	Δbip1	0	0	0	0	0	1
MGG_10469	transport		MFS transporter superfamily, Major facilitator superfamily, Major facilitator superfamily domain	MGG_10469#	Not_DEG	Δbip1	Not_DEG	Not_DEG	Not_DEG	Not_DEG	0	1	0	0	0	0
MGG_10473	secreted_extracellular		Extracellular membrane protein, CFEM domain	MGG_10473#	Not_DEG	Δmst12	Not_DEG	Not_DEG	Not_DEG	Not_DEG	0	1	0	0	0	0
MGG_10477	effector		SGNH hydrolase superfamily, SGNH hydrolase-type esterase domain	MGG_10477#	Not_DEG	Not_DEG	Not_DEG	Not_DEG	Not_DEG	Δbip1, Δmst12	0	0	0	0	0	1
MGG_10491	transcription_factor		Transcription factor IIIC, 90kDa subunit, N-terminal, Transcription factor IIIC, putative zinc-finger	MGG_10491#	Not_DEG	Δbip1	Not_DEG	Not_DEG	Not_DEG	Not_DEG	0	1	0	0	0	0
MGG_10492	mitochondria_related	Crc1	Mitochondrial carrier domain superfamily, Mitochondrial carrier protein, Mitochondrial substrate/solute carrier	Crc1	Not_DEG	Δbip1, Δmst12	Not_DEG	Not_DEG	Δbip1	Not_DEG	0	1	0	0	1	0
MGG_10497	binding_scaffold_other		FMN-binding split barrel, General stress protein, FMN-binding split barrel domain	MGG_10497#	Not_DEG	Not_DEG	Not_DEG	Not_DEG	Δbip1	Not_DEG	0	0	0	0	1	0
MGG_10498	effector		Peptidase S1, PA clan, Peptidase S1, PA clan, chymotrypsin-like fold, Peptidase S1B, Serine proteases, trypsin domain	MGG_10498#	Not_DEG	Not_DEG	Not_DEG	Not_DEG	Not_DEG	Δbip1	0	0	0	0	0	1
MGG_10508	transport		MFS transporter superfamily, Major facilitator superfamily domain, Major facilitator,  sugar transporter-like, Sugar transporter, conserved site	MGG_10508#	Δmst12	Δmst12	Not_DEG	Not_DEG	Δmst12	Δbip1	1	1	0	0	1	1
MGG_10514	effector		Domain of unknown function DUF1996	MGG_10514#	Not_DEG	Δbip1	Not_DEG	Not_DEG	Not_DEG	Not_DEG	0	1	0	0	0	0
MGG_10515	effector		Alpha/Beta hydrolase fold, Cutinase/acetylxylan esterase	MGG_10515#	Δbip1	Δbip1	Not_DEG	Not_DEG	Not_DEG	Not_DEG	1	1	0	0	0	0
MGG_10519	transport		MFS transporter superfamily, Major facilitator superfamily domain, Major facilitator,  sugar transporter-like, Sugar transporter, conserved site, Sugar/inositol transporter	MGG_10519#	Not_DEG	Not_DEG	Not_DEG	Not_DEG	Not_DEG	Δbip1	0	0	0	0	0	1
MGG_10522	translation_ribosome		Ribosomal protein L1, 3-layer alpha/beta-sandwich, Ribosomal protein L1-like, Ribosomal protein L1/ribosomal biogenesis protein	MGG_10522#	Not_DEG	Not_DEG	Not_DEG	Not_DEG	Δbip1, Δmst12	Not_DEG	0	0	0	0	1	0
MGG_10527	binding_scaffold_other		Cytochrome P450, Cytochrome P450 superfamily, Cytochrome P450, E-class, group IV	MGG_10527#	Δmst12	Not_DEG	Not_DEG	Not_DEG	Not_DEG	Not_DEG	1	0	0	0	0	0
MGG_10528	transcription_factor		Transcription factor domain, fungi, Zn(2)-C6 fungal-type DNA-binding domain, Zn(2)-C6 fungal-type DNA-binding domain superfamily	MGG_10528#	Not_DEG	Not_DEG	Not_DEG	Not_DEG	Δbip1	Not_DEG	0	0	0	0	1	0
MGG_10529	dna_rna_protein_binding		Transcription factor domain, fungi, Zn(2)-C6 fungal-type DNA-binding domain, Zn(2)-C6 fungal-type DNA-binding domain superfamily	MGG_10529#	Δmst12	Not_DEG	Not_DEG	Not_DEG	Δbip1	Not_DEG	1	0	0	0	1	0
MGG_10530	transport		MFS transporter superfamily, Major facilitator superfamily domain, Major facilitator,  sugar transporter-like, Sugar transporter, conserved site, Sugar/inositol transporter	MGG_10530#	Δmst12	Δbip1, Δmst12	Not_DEG	Not_DEG	Not_DEG	Not_DEG	1	1	0	0	0	0
MGG_10532	effector	NLP4	Necrosis inducing protein	NLP4	Δmst12	Not_DEG	Not_DEG	Not_DEG	Not_DEG	Not_DEG	1	0	0	0	0	0
MGG_10533	dna_rna_protein_binding		Ureohydrolase, Ureohydrolase domain superfamily, Ureohydrolase, manganese-binding site	MGG_10533#	Not_DEG	Δbip1	Not_DEG	Not_DEG	Not_DEG	Not_DEG	0	1	0	0	0	0
MGG_10534	transport		Multi antimicrobial extrusion protein, Multidrug and toxic compound extrusion family, eukaryotic	MGG_10534#	Δmst12	Not_DEG	Not_DEG	Not_DEG	Δmst12	Not_DEG	1	0	0	0	1	0
MGG_10544	signal_transduction		Glucose receptor Git3, N-terminal	MGG_10544#	Not_DEG	Not_DEG	Not_DEG	Not_DEG	Not_DEG	Δbip1	0	0	0	0	0	1
MGG_10558	signal_transduction		Heterokaryon incompatibility	MGG_10558#	Not_DEG	Δmst12	Not_DEG	Not_DEG	Not_DEG	Not_DEG	0	1	0	0	0	0
MGG_10561	binding_scaffold_other		Tyrosinase copper-binding domain, Uncharacterised domain, di-copper centre	MGG_10561#	Not_DEG	Δbip1, Δmst12	Not_DEG	Not_DEG	Not_DEG	Not_DEG	0	1	0	0	0	0
MGG_10562	transcription_factor		Zn(2)-C6 fungal-type DNA-binding domain, Zn(2)-C6 fungal-type DNA-binding domain superfamily	MGG_10562#	Not_DEG	Not_DEG	Not_DEG	Not_DEG	Not_DEG	Δbip1, Δmst12	0	0	0	0	0	1
MGG_10563	transport		MFS transporter superfamily, Major facilitator superfamily	MGG_10563#	Not_DEG	Not_DEG	Δbip1	Not_DEG	Not_DEG	Δbip1, Δmst12	0	0	1	0	0	1
MGG_10565	protein_folding_chaperones	ZUO1	Chaperone J-domain superfamily, DnaJ domain, DnaJ domain, conserved site, J-protein Zuotin/DnaJC2, Ribosome-associated complex head domain, Ribosome-associated complex head domain superfamily	ZUO1	Not_DEG	Δbip1, Δmst12	Not_DEG	Not_DEG	Not_DEG	Not_DEG	0	1	0	0	0	0
MGG_10568	signal_transduction	ERG6	Methyltransferase type 11, S-adenosyl-L-methionine-dependent methyltransferase, SAM-dependent methyltransferase SMT-type, Sterol methyltransferase C-terminal	ERG6	Δbip1, Δmst12	Not_DEG	Δbip1	Not_DEG	Not_DEG	Not_DEG	1	0	1	0	0	0
MGG_10575	transcription_factor		Helix-loop-helix DNA-binding domain superfamily, Myc-type, basic helix-loop-helix (bHLH) domain	MGG_10575#	Not_DEG	Not_DEG	Δbip1	Not_DEG	Not_DEG	Not_DEG	0	0	1	0	0	0
MGG_10585	binding_scaffold_other		Tyrosinase copper-binding domain, Uncharacterised domain, di-copper centre	MGG_10585#	Not_DEG	Δmst12	Not_DEG	Not_DEG	Not_DEG	Not_DEG	0	1	0	0	0	0
MGG_10592	binding_scaffold_other		PUA-like superfamily, SRA-YDG, SRA-YDG superfamily, UHRF1/2-like	MGG_10592#	Not_DEG	Not_DEG	Not_DEG	Not_DEG	Not_DEG	Δmst12	0	0	0	0	0	1
MGG_10595	transcription_factor	GCF2	Zinc finger C2H2-type	GCF2	Not_DEG	Not_DEG	Not_DEG	Not_DEG	Not_DEG	Δmst12	0	0	0	0	0	1
MGG_10607	dna_rna_protein_binding		EF-Hand 1, calcium-binding site, Enolase, Enolase, C-terminal TIM barrel domain, Enolase, N-terminal, Enolase, conserved site, Enolase-like, C-terminal domain superfamily, Enolase-like, N-terminal	MGG_10607#	Δbip1, Δmst12	Not_DEG	Δbip1	Not_DEG	Not_DEG	Not_DEG	1	0	1	0	0	0
MGG_10634	transport		Chromate transporter, Chromate transporter, long chain	MGG_10634#	Not_DEG	Not_DEG	Δbip1	Not_DEG	Not_DEG	Not_DEG	0	0	1	0	0	0
MGG_10646	vesicular_transport		Sel1-like repeat, Tetratricopeptide-like helical domain superfamily	MGG_10646#	Not_DEG	Not_DEG	Not_DEG	Δmst12	Not_DEG	Not_DEG	0	0	0	1	0	0
MGG_10647	signal_transduction		Protein-tyrosine phosphatase, active site, Protein-tyrosine phosphatase-like, Tyrosine/serine-protein phosphatase IphP-type	MGG_10647#	Not_DEG	Not_DEG	Δbip1	Not_DEG	Not_DEG	Δbip1, Δmst12	0	0	1	0	0	1
MGG_10660	transcription_factor	ZIP19/TRF2/ZIP8(Tangetal.,2014)	Basic-leucine zipper domain	ZIP19/TRF2/ZIP8(Tangetal.,2014)	Not_DEG	Not_DEG	Δmst12	Not_DEG	Not_DEG	Not_DEG	0	0	1	0	0	0
MGG_10661	effector		Uncharacterized	MGG_10661#	Not_DEG	Not_DEG	Not_DEG	Not_DEG	Δbip1	Not_DEG	0	0	0	0	1	0
MGG_10662	cell_wall_enzymes		Galactose mutarotase, N-terminal barrel, Galactose mutarotase-like domain superfamily, Glycoside hydrolase family 31, Glycoside hydrolase family 31, N-terminal domain, Glycoside hydrolase superfamily, Glycosyl hydrolase, all-beta, Glycosyl hydrolases family 31, active site	MGG_10662#	Not_DEG	Not_DEG	Not_DEG	Δbip1, Δmst12	Not_DEG	Not_DEG	0	0	0	1	0	0
MGG_10665	dna_rna_protein_binding		Ankyrin repeat, Ankyrin repeat-containing domain superfamily	MGG_10665#	Not_DEG	Δbip1, Δmst12	Not_DEG	Not_DEG	Not_DEG	Not_DEG	0	1	0	0	0	0
MGG_10674	dna_rna_processing_and_repair		RNA polymerase Rpb7-like, RNA polymerase Rpb7-like, N-terminal domain superfamily, RPA43, OB domain, Rpa43, N-terminal ribonucleoprotein (RNP) domain	MGG_10674#	Not_DEG	Not_DEG	Not_DEG	Δmst12	Δbip1, Δmst12	Not_DEG	0	0	0	1	1	0
MGG_10676	signal_transduction	ARF6	ADP-ribosylation factor 6, P-loop containing nucleoside triphosphate hydrolase, Small GTP-binding protein domain, Small GTPase superfamily, ARF/SAR type	ARF6	Not_DEG	Not_DEG	Not_DEG	Δmst12	Not_DEG	Not_DEG	0	0	0	1	0	0
MGG_10677	signal_transduction		Mannose-6-phosphate isomerase, Mannose-6-phosphate isomerase, type I, Phosphomannose isomerase type I, C-terminal domain, Phosphomannose isomerase type I, catalytic domain, Phosphomannose isomerase type I, helical insertion domain, Phosphomannose isomerase, type I, conserved site, RmlC-like cupin domain superfamily, RmlC-like jelly roll fold	MGG_10677#	Not_DEG	Not_DEG	Δbip1	Not_DEG	Not_DEG	Not_DEG	0	0	1	0	0	0
MGG_10678	binding_scaffold_other		SAGA-associated factor 29, SGF29 tudor-like domain, Tudor domain	MGG_10678#	Not_DEG	Not_DEG	Δbip1, Δmst12	Not_DEG	Not_DEG	Not_DEG	0	0	1	0	0	0
MGG_10680	translation_ribosome		Ribosomal S24e conserved site, Ribosomal protein L23/L15e core domain superfamily, Ribosomal protein S24e	MGG_10680#	Not_DEG	Δbip1, Δmst12	Not_DEG	Not_DEG	Not_DEG	Not_DEG	0	1	0	0	0	0
MGG_10686	transcription_factor		Zinc finger CCHC domain-containing protein 10	MGG_10686#	Not_DEG	Not_DEG	Not_DEG	Not_DEG	Δbip1	Not_DEG	0	0	0	0	1	0
MGG_10694	transcription_factor		Transcription factor domain, fungi	MGG_10694#	Δmst12	Not_DEG	Not_DEG	Not_DEG	Not_DEG	Not_DEG	1	0	0	0	0	0
MGG_10696	dna_rna_processing_and_repair		DNA mismatch repair protein HSM3, N-terminal domain	MGG_10696#	Δmst12	Not_DEG	Not_DEG	Not_DEG	Not_DEG	Not_DEG	1	0	0	0	0	0
MGG_10698	transport		Nucleoporin FG repeat, Nucleoporin p58/p45	MGG_10698#	Not_DEG	Not_DEG	Not_DEG	Not_DEG	Δbip1	Not_DEG	0	0	0	0	1	0
MGG_10701	cell_division		Centromere subunit  L	MGG_10701#	Not_DEG	Δmst12	Not_DEG	Not_DEG	Not_DEG	Not_DEG	0	1	0	0	0	0
MGG_10702	transport		MFS transporter superfamily, Major facilitator superfamily, Major facilitator superfamily domain	MGG_10702#	Not_DEG	Not_DEG	Not_DEG	Not_DEG	Not_DEG	Δbip1	0	0	0	0	0	1
MGG_10720	dna_rna_processing_and_repair		Guanine-specific ribonuclease N1/T1/U2, Ribonuclease/ribotoxin	MGG_10720#	Not_DEG	Not_DEG	Not_DEG	Not_DEG	Not_DEG	Δmst12	0	0	0	0	0	1
MGG_10727	transcription_factor		Zinc finger C2H2-type	MGG_10727#	Not_DEG	Not_DEG	Not_DEG	Not_DEG	Not_DEG	Δbip1	0	0	0	0	0	1
MGG_10730	phosphatases		Cation-transporting P-type ATPase, C-terminal, Cation-transporting P-type ATPase, N-terminal, HAD superfamily, HAD-like superfamily, P-type ATPase, P-type ATPase, A domain superfamily, P-type ATPase, cytoplasmic domain N, P-type ATPase, phosphorylation site, P-type ATPase, subfamily IID, P-type ATPase, transmembrane domain superfamily	MGG_10730#	Not_DEG	Δbip1	Not_DEG	Not_DEG	Δbip1, Δmst12	Not_DEG	0	1	0	0	1	0
MGG_10744	proteases_peptidases		Beta-lactamase-related, Beta-lactamase/transpeptidase-like	MGG_10744#	Not_DEG	Not_DEG	Not_DEG	Not_DEG	Not_DEG	Δbip1, Δmst12	0	0	0	0	0	1
MGG_10750	transport		Oligopeptide transporter, OPT superfamily, Tetrapeptide transporter, OPT1/isp4	MGG_10750#	Not_DEG	Δmst12	Not_DEG	Not_DEG	Not_DEG	Not_DEG	0	1	0	0	0	0
MGG_10764	dna_rna_protein_binding		Zinc finger C2H2 superfamily, Zinc finger C2H2-type, Zinc finger, double-stranded RNA binding	MGG_10764#	Not_DEG	Not_DEG	Δbip1, Δmst12	Not_DEG	Not_DEG	Not_DEG	0	0	1	0	0	0
MGG_10796	effector		Uncharacterized	MGG_10796#	Not_DEG	Not_DEG	Not_DEG	Not_DEG	Not_DEG	Δbip1, Δmst12	0	0	0	0	0	1
MGG_10804	effector		Necrosis inducing protein	MGG_10804#	Not_DEG	Not_DEG	Not_DEG	Not_DEG	Not_DEG	Δbip1	0	0	0	0	0	1
MGG_10827	effector	RP27(promoterclonedandcommonlyused)	Ribosomal protein L12/P1/P2 family, Ribosomal protein P1/P2, N-terminal domain, Ribosomal protein P2	RP27(promoterclonedandcommonlyused)	Not_DEG	Δbip1	Not_DEG	Not_DEG	Not_DEG	Not_DEG	0	1	0	0	0	0
MGG_10847	dna_rna_protein_binding		Ankyrin repeat, Ankyrin repeat-containing domain superfamily	MGG_10847#	Not_DEG	Not_DEG	Not_DEG	Δbip1, Δmst12	Not_DEG	Not_DEG	0	0	0	1	0	0
MGG_10857	binding_scaffold_other		Centrosomin, N-terminal motif 1, Mto2p-binding domain	MGG_10857#	Not_DEG	Not_DEG	Not_DEG	Not_DEG	Δbip1, Δmst12	Not_DEG	0	0	0	0	1	0
MGG_10869	transport		MFS transporter superfamily, Major facilitator superfamily	MGG_10869#	Not_DEG	Not_DEG	Not_DEG	Δmst12	Not_DEG	Not_DEG	0	0	0	1	0	0
MGG_10876	proteases_peptidases		ClpP/crotonase-like domain superfamily, Tail specific protease	MGG_10876#	Not_DEG	Δmst12	Not_DEG	Not_DEG	Δmst12	Not_DEG	0	1	0	0	1	0
MGG_10878	dna_rna_protein_binding		Carbohydrate-binding WSC, Galactose oxidase, central domain superfamily, Galactose oxidase-like, Early set domain, Galactose oxidase/kelch, beta-propeller, Immunoglobulin E-set, Immunoglobulin-like fold, Kelch repeat type 1	MGG_10878#	Not_DEG	Not_DEG	Not_DEG	Not_DEG	Δbip1, Δmst12	Not_DEG	0	0	0	0	1	0
MGG_10881	transport		MFS transporter superfamily, Major facilitator superfamily, Major facilitator superfamily domain	MGG_10881#	Not_DEG	Not_DEG	Not_DEG	Not_DEG	Not_DEG	Δbip1	0	0	0	0	0	1
MGG_10892	effector		Uncharacterized	MGG_10892#	Not_DEG	Δmst12	Not_DEG	Not_DEG	Not_DEG	Not_DEG	0	1	0	0	0	0
MGG_10893	transport		MFS transporter superfamily, Major facilitator superfamily, Major facilitator superfamily domain	MGG_10893#	Not_DEG	Not_DEG	Not_DEG	Not_DEG	Δmst12	Not_DEG	0	0	0	0	1	0
MGG_10916	transport		MFS transporter superfamily, Major facilitator superfamily domain, Major facilitator,  sugar transporter-like, Sugar transporter, conserved site, Sugar/inositol transporter	MGG_10916#	Not_DEG	Δmst12	Not_DEG	Not_DEG	Not_DEG	Not_DEG	0	1	0	0	0	0
MGG_10921	ubiquitin_proteasome		SKP1/BTB/POZ domain superfamily	MGG_10921#	Not_DEG	Not_DEG	Δbip1	Not_DEG	Not_DEG	Not_DEG	0	0	1	0	0	0
MGG_10926	effector		Uncharacterized	MGG_10926#	Δmst12	Not_DEG	Not_DEG	Not_DEG	Not_DEG	Not_DEG	1	0	0	0	0	0
MGG_10932	transcription_factor		E3 ubiquitin-protein ligase Zswim2, Zinc finger, RING-type, Zinc finger, RING/FYVE/PHD-type, Zinc finger, SWIM-type	MGG_10932#	Δmst12	Not_DEG	Δmst12	Not_DEG	Not_DEG	Not_DEG	1	0	1	0	0	0
MGG_10938	transport		MFS transporter superfamily, Major facilitator superfamily	MGG_10938#	Δmst12	Not_DEG	Not_DEG	Not_DEG	Not_DEG	Not_DEG	1	0	0	0	0	0
MGG_10955	dna_rna_protein_binding		WD repeat-containing protein WDR44/Dgr2, WD40 repeat, WD40-repeat-containing domain superfamily	MGG_10955#	Not_DEG	Not_DEG	Not_DEG	Δbip1, Δmst12	Not_DEG	Not_DEG	0	0	0	1	0	0
MGG_10958	dna_rna_protein_binding		Ankyrin repeat, Ankyrin repeat-containing domain superfamily, PX domain superfamily, VPS9 domain, VPS9 domain superfamily	MGG_10958#	Δmst12	Not_DEG	Not_DEG	Not_DEG	Not_DEG	Not_DEG	1	0	0	0	0	0
MGG_10969	signal_transduction		Aminotransferase class V domain, Kynureninase, Pyridoxal phosphate-dependent transferase, Pyridoxal phosphate-dependent transferase, major domain, Pyridoxal phosphate-dependent transferase, small domain	MGG_10969#	Not_DEG	Not_DEG	Not_DEG	Not_DEG	Δbip1, Δmst12	Not_DEG	0	0	0	0	1	0
MGG_11009	cell_wall_enzymes		Cell wall mannoprotein 1	MGG_11009#	Not_DEG	Not_DEG	Not_DEG	Not_DEG	Not_DEG	Δbip1, Δmst12	0	0	0	0	0	1
MGG_11025	transport		AAA+ ATPase domain, ABC transporter type 1, transmembrane domain, ABC transporter type 1, transmembrane domain superfamily, ABC transporter-like, ATP-binding domain, ABC transporter-like, conserved site, P-loop containing nucleoside triphosphate hydrolase	MGG_11025#	Not_DEG	Not_DEG	Not_DEG	Δmst12	Not_DEG	Not_DEG	0	0	0	1	0	0
MGG_11039	dna_rna_processing_and_repair		GNAT domain, Helicase domain, Possible tRNA binding domain, RNA cytidine acetyltransferase NAT10, TmcA/NAT10/Kre33, tRNA(Met) cytidine acetyltransferase TmcA, N-terminal	MGG_11039#	Not_DEG	Not_DEG	Not_DEG	Not_DEG	Δbip1, Δmst12	Δbip1, Δmst12	0	0	0	0	1	1
MGG_11047	transcription_factor		Helicase superfamily 1/2, ATP-binding domain, Helicase, C-terminal, P-loop containing nucleoside triphosphate hydrolase, SNF2, N-terminal, Zinc finger, C3HC4 RING-type, Zinc finger, RING-type, Zinc finger, RING-type, conserved site	MGG_11047#	Not_DEG	Not_DEG	Not_DEG	Not_DEG	Δbip1	Not_DEG	0	0	0	0	1	0
MGG_11063	dna_rna_protein_binding		Nop12, RNA recognition motif 1, Nucleotide-binding alpha-beta plait domain superfamily, RNA recognition motif domain, RNA-binding domain superfamily	MGG_11063#	Not_DEG	Not_DEG	Not_DEG	Not_DEG	Δbip1, Δmst12	Not_DEG	0	0	0	0	1	0
MGG_11084	dna_rna_protein_binding		SET domain, Tetratricopeptide repeat, Tetratricopeptide repeat 2, Tetratricopeptide-like helical domain superfamily	MGG_11084#	Δmst12	Not_DEG	Not_DEG	Not_DEG	Not_DEG	Not_DEG	1	0	0	0	0	0
MGG_11091	effector		Alpha/Beta hydrolase fold, Cutinase, serine active site, Cutinase/acetylxylan esterase	MGG_11091#	Not_DEG	Not_DEG	Δbip1	Not_DEG	Not_DEG	Not_DEG	0	0	1	0	0	0
MGG_11116	transcription_factor	FZC19	Transcription factor domain, fungi, Zn(2)-C6 fungal-type DNA-binding domain, Zn(2)-C6 fungal-type DNA-binding domain superfamily	FZC19	Not_DEG	Δmst12	Not_DEG	Not_DEG	Δbip1, Δmst12	Not_DEG	0	1	0	0	1	0
MGG_11119	transcription_factor		Transcription factor domain, fungi, Zn(2)-C6 fungal-type DNA-binding domain, Zn(2)-C6 fungal-type DNA-binding domain superfamily	MGG_11119#	Not_DEG	Not_DEG	Not_DEG	Not_DEG	Δbip1	Not_DEG	0	0	0	0	1	0
MGG_11140	signal_transduction		Protein kinase domain, Protein kinase-like domain superfamily	MGG_11140#	Not_DEG	Δbip1	Not_DEG	Not_DEG	Not_DEG	Not_DEG	0	1	0	0	0	0
MGG_11142	binding_scaffold_other		Histone deacetylase complex subunit SAP30, Sin3 binding domain, SAP30, C-terminal domain superfamily	MGG_11142#	Not_DEG	Not_DEG	Δbip1, Δmst12	Not_DEG	Not_DEG	Not_DEG	0	0	1	0	0	0
MGG_11167	binding_scaffold_other		EF-Hand 1, calcium-binding site, EF-hand domain, EF-hand domain pair	MGG_11167#	Not_DEG	Not_DEG	Δmst12	Not_DEG	Not_DEG	Not_DEG	0	0	1	0	0	0
MGG_11174	sln1_pathway	HIK1	CheY-like superfamily, HAMP domain, Histidine kinase domain, Histidine kinase/HSP90-like ATPase, Histidine kinase/HSP90-like ATPase superfamily, Signal transduction histidine kinase, dimerisation/phosphoacceptor domain, Signal transduction histidine kinase, dimerisation/phosphoacceptor domain superfamily, Signal transduction histidine kinase-related protein, C-terminal, Signal transduction response regulator, receiver domain	HIK1	Not_DEG	Not_DEG	Not_DEG	Not_DEG	Δbip1	Not_DEG	0	0	0	0	1	0
MGG_11178	signal_transduction		AH/Cytoskeleton superfamily, Cytoskeleton, Dbl homology (DH) domain, Dbl homology (DH) domain superfamily	MGG_11178#	Not_DEG	Not_DEG	Not_DEG	Δmst12	Δbip1, Δmst12	Not_DEG	0	0	0	1	1	0
MGG_11181	dna_rna_protein_binding		C2 domain, C2 domain superfamily, MUN domain, Mammalian uncoordinated homology 13, domain 2, Munc13 homology 1	MGG_11181#	Δmst12	Not_DEG	Not_DEG	Not_DEG	Not_DEG	Not_DEG	1	0	0	0	0	0
MGG_11193	dna_rna_processing_and_repair		Bystin	MGG_11193#	Not_DEG	Δbip1	Not_DEG	Not_DEG	Δbip1, Δmst12	Not_DEG	0	1	0	0	1	0
MGG_11205	cytoskeleton		AAA+ ATPase domain, Dynein heavy chain AAA lid domain, Dynein heavy chain AAA lid domain superfamily, Dynein heavy chain region D6 P-loop domain, Dynein heavy chain, AAA 5 extension domain, Dynein heavy chain, AAA module D4, Dynein heavy chain, AAA1 domain, small subdomain, Dynein heavy chain, ATP-binding dynein motor region, Dynein heavy chain, coiled coil stalk, Dynein heavy chain, domain 2, N-terminal, Dynein heavy chain, hydrolytic ATP-binding dynein motor region, Dynein heavy chain, linker, Dynein heavy chain, linker, subdomain 3, Dynein heavy chain, tail, P-loop containing nucleoside triphosphate hydrolase	MGG_11205#	Δbip1, Δmst12	Not_DEG	Not_DEG	Not_DEG	Not_DEG	Not_DEG	1	0	0	0	0	0
MGG_11211	lipid_metabolism	Vast1	GRAM domain, Membrane-anchored lipid-binding protein Ysp2/Lam4-like, PH-like domain superfamily, VASt domain	Vast1	Not_DEG	Not_DEG	Not_DEG	Not_DEG	Not_DEG	Δbip1, Δmst12	0	0	0	0	0	1
MGG_11224	binding_scaffold_other		RlpA-like domain superfamily	MGG_11224#	Not_DEG	Δbip1	Not_DEG	Δmst12	Not_DEG	Not_DEG	0	1	0	1	0	0
MGG_11227	binding_scaffold_other		AP complex, mu/sigma subunit, AP-1 complex subunit sigma, Adaptor protein complex, sigma subunit, Longin-like domain superfamily	MGG_11227#	Δmst12	Not_DEG	Not_DEG	Not_DEG	Not_DEG	Not_DEG	1	0	0	0	0	0
MGG_11231	cell_wall_enzymes		Chitinase II, Chitinase insertion domain superfamily, Glycoside hydrolase family 18, catalytic domain, Glycoside hydrolase superfamily, Glycosyl hydrolases family 18 (GH18) active site	MGG_11231#	Not_DEG	Δbip1	Not_DEG	Δbip1, Δmst12	Not_DEG	Not_DEG	0	1	0	1	0	0
MGG_11236	cell_wall_enzymes		Ancient conserved domain protein family, CBS domain, CNNM, transmembrane domain, Ion transporter-like, CBS domain	MGG_11236#	Not_DEG	Not_DEG	Not_DEG	Δmst12	Not_DEG	Not_DEG	0	0	0	1	0	0
MGG_11239	transcription_factor		BRCA1-associated 2, Zinc finger, RING-type, Zinc finger, RING/FYVE/PHD-type, Zinc finger, UBP-type	MGG_11239#	Not_DEG	Not_DEG	Not_DEG	Not_DEG	Δmst12	Not_DEG	0	0	0	0	1	0
